shot_id,shot_made_flag
1,0.6988292254189624
8,0.5977383522327564
17,0.5668780508575839
20,0.5635392196932056
33,0.645946583868955
34,0.6074987538506902
35,0.5064324706461159
36,0.5358129129997125
37,0.6244590180349899
38,0.5849044823254181
45,0.5315901954911769
50,0.608724335947038
55,0.6597642284929647
60,0.6677426237970968
66,0.6651072122793953
67,0.6683695212896673
71,0.6105005575607338
80,0.7046278018225239
85,0.676087101215896
86,0.5920484724949848
95,0.655952584205389
104,0.5678850144097546
113,0.6017060150447319
123,0.6491519955900568
126,0.6066768501948061
133,0.6379763722071786
141,0.6716216395366983
144,0.659524321251577
150,0.5678372995581538
152,0.6586060566368809
153,0.5986968268067037
156,0.6704738342640405
159,0.7796935178890695
165,0.7651395868893244
172,0.6057819833074876
182,0.6882041821963164
192,0.5958434854273991
193,0.5967184051030872
196,0.6055861281462742
202,0.5964949336385648
210,0.5809674675974931
211,0.5925533006048207
228,0.7877044636762892
257,0.5872151525242695
260,0.5851544240905863
264,0.5817773399184283
267,0.6515773995202649
279,0.7951889937025246
282,0.6068498528725665
293,0.6342487081347822
299,0.6243342781365988
300,0.5778823358157867
301,0.5971801288694193
317,0.6022251138621408
327,0.7186849493933661
328,0.6926936280981038
335,0.5350024504810216
346,0.6147569278446784
348,0.6673214534833006
365,0.5811918103830537
390,0.6085114313682555
391,0.6085114313682555
392,0.6191686449136228
397,0.6062971782312566
418,0.5941058953994802
428,0.5008294079996188
434,0.667255564020706
439,0.5165666440515572
440,0.6405598335166307
456,0.643908346572332
459,0.6286793659312334
472,0.6631069159764204
480,0.7066349992131339
491,0.6190153858971792
497,0.6011877236396292
509,0.6989939324682772
511,0.7441927129057897
523,0.7280741409388881
533,0.6083364615892923
544,0.6329977956340163
546,0.6460013951136769
555,0.677951128679247
558,0.7204896287683247
560,0.7244617573239607
573,0.7654246527157499
591,0.6200504989564048
596,0.625552342973413
597,0.6244363718552924
601,0.5132739430775285
605,0.6145057634742777
617,0.6785586995857696
628,0.6727238825227592
634,0.6135317182115618
646,0.610225985716956
649,0.6057799549052332
651,0.6900675888344527
654,0.845353163737387
656,0.5409238133565895
657,0.6013856859736165
669,0.5782200856375151
670,0.7676898713254572
693,0.5925723191874865
694,0.6403404518485963
699,0.5701247542062439
711,0.5958393800535197
718,0.6787947623797927
722,0.6122053312204632
723,0.6185421153673316
725,0.577686904967458
734,0.612846209180845
735,0.5799258895909444
737,0.6065949840501889
746,0.6593288742602913
747,0.5993986278053709
766,0.790347677140064
767,0.6096525605272202
771,0.6239532851349217
773,0.6535432469658881
774,0.6546939244337784
783,0.6559007811645792
784,0.7189560215658466
789,0.5999733519597997
792,0.7210167499995297
804,0.7002813318560738
809,0.6103104700608826
812,0.6050052261042669
813,0.7854127995266739
817,0.65074121253259
820,0.654458199832398
825,0.6674329928416125
826,0.6718188657405003
829,0.689517283691927
855,0.6237248925446839
859,0.6723074665404174
862,0.5624717437537007
870,0.6237248925446839
876,0.6118556657127596
880,0.6058000416092669
886,0.7127656468233471
889,0.6148725872372894
891,0.666583666479683
897,0.7488245547990073
902,0.7517081119787166
903,0.6839056538339541
908,0.7023584016240777
909,0.6749090977534867
920,0.7574884998520843
922,0.6537991278989246
924,0.5788867836314168
932,0.7366559204544475
934,0.7530834351057154
937,0.6939817048491338
941,0.6625308452910851
943,0.6625308452910851
950,0.6610183913979215
952,0.680398014071945
954,0.825621284704085
963,0.673198884888994
975,0.5967235405185867
979,0.6169033006569895
981,0.5973166830262311
983,0.5026432442485076
985,0.5395524098349179
989,0.5279334059068913
995,0.647057106193614
998,0.5090707842145944
1008,0.6570793869549393
1019,0.7296294548847565
1023,0.6157509193578936
1026,0.6193215514821971
1029,0.5548015640924839
1034,0.5479718178374834
1036,0.6418644294805192
1038,0.6140881296718053
1039,0.5274532612226436
1051,0.5969374305169607
1052,0.6044691702763839
1066,0.6744077178410238
1087,0.6202165141537174
1092,0.6217470437955889
1094,0.5508702940919221
1098,0.6741125691586868
1099,0.6619497434598486
1102,0.6877471470344593
1118,0.679925491194085
1131,0.7440539265748201
1133,0.5465218809384252
1135,0.7444518129307449
1138,0.5151360579464643
1139,0.7130108493716354
1142,0.577455749324207
1151,0.5307124639534254
1152,0.6450299143506675
1155,0.5259443377427351
1165,0.6316378514516994
1167,0.7705480374446739
1172,0.567816578389551
1174,0.6357591531398139
1180,0.8088159613222242
1200,0.5642815610750778
1202,0.5842736879308895
1227,0.6547058945465563
1228,0.5609338940540068
1229,0.6670495308257239
1237,0.6398580502218841
1241,0.7041045676773016
1256,0.7358119512242819
1279,0.6032838364913709
1293,0.5536965305079091
1295,0.6140269367299541
1319,0.6681045565894378
1320,0.5927124908544654
1321,0.6086835114659954
1322,0.5997056757130231
1334,0.5527620230877043
1351,0.6001246615555876
1373,0.6458546796658969
1375,0.6582445875474827
1380,0.6205667436356758
1382,0.5481578152624049
1385,0.5398448539975232
1399,0.7567096600719758
1403,0.7713945972339185
1428,0.5972347215860004
1434,0.5325659559381323
1444,0.8413454943392099
1448,0.5996925262917033
1466,0.6447213041582165
1476,0.5805946303878055
1478,0.645915879773053
1485,0.6711594693908446
1491,0.6335633213767726
1494,0.5622993377398589
1500,0.5732603585611714
1501,0.5397552883456549
1503,0.654811157516975
1519,0.7352799730373352
1524,0.7147102587291888
1529,0.6102420260614316
1533,0.7285346225673981
1538,0.8138781556878572
1539,0.612022683407646
1546,0.5668891388416368
1555,0.6535504486852309
1559,0.6137213931113648
1563,0.645299577763688
1565,0.6337410594102788
1574,0.6261829844046946
1591,0.6075968576364744
1594,0.7076085235998314
1605,0.7330241860115023
1611,0.6753521340665217
1614,0.6574318646189704
1620,0.628557557464317
1626,0.6235697824567862
1630,0.5975801268955755
1632,0.6414359034516094
1634,0.5825695277470356
1643,0.5921423142897345
1651,0.6158485151927386
1655,0.6131192875277592
1658,0.6132459151068691
1659,0.615099188976228
1665,0.6177143541200655
1675,0.6495336058077588
1680,0.8099525597175519
1690,0.6142684798186403
1696,0.5791862205928159
1714,0.6276549485559969
1721,0.5849545410886263
1726,0.6250673876785308
1728,0.641695968935595
1734,0.6324363582569744
1735,0.6630560559380735
1740,0.6817229328621959
1744,0.5479433379289185
1747,0.6102446841728514
1752,0.6809862325782504
1763,0.6260917219890136
1765,0.6369780525856308
1769,0.6298172927630089
1785,0.5377818890382072
1787,0.63287151520626
1788,0.7707642996021484
1793,0.6404467419516326
1800,0.664881656149135
1825,0.6179029333855317
1826,0.5923015091095899
1834,0.7471417942101148
1843,0.7136651155995148
1844,0.723027191342615
1848,0.6853704523277893
1849,0.5748702695340058
1860,0.5698891420459041
1863,0.5720988391882864
1875,0.6338407988181288
1883,0.6386163202556477
1890,0.5678867903974452
1892,0.6267082055369073
1893,0.6335010172352779
1897,0.6306011685453419
1905,0.675042300884914
1908,0.5517667577121217
1931,0.5970003278559839
1940,0.8273396798853592
1943,0.5532326947346617
1947,0.7804951087868139
1965,0.6337033433782592
1967,0.5870624285194941
1968,0.5822931151449493
1972,0.6298433461717927
1982,0.6215367341460342
1985,0.5667388981305205
2005,0.5919330854609947
2010,0.6102708455709567
2021,0.6659045835472415
2024,0.5606294675417147
2036,0.6220577219760445
2043,0.583996813638698
2047,0.6043053721293288
2049,0.6031682241907584
2055,0.6580919120043888
2065,0.6474244100119358
2066,0.6874264035509118
2070,0.6064099820574131
2077,0.8161084725319258
2085,0.6848237377471322
2095,0.583500518811614
2097,0.7358278319022887
2108,0.6139530207146113
2112,0.5960097589383684
2113,0.5731568300407547
2122,0.665575727128106
2139,0.6637399567910902
2144,0.630289668987184
2146,0.6563928320185077
2148,0.5770093888455105
2149,0.5092642276108361
2157,0.6113412966093222
2159,0.6180190689367885
2168,0.6355503601622308
2176,0.5159474300651242
2178,0.6583552479962416
2181,0.6371426879903368
2187,0.6447505838756215
2188,0.6532196398487964
2190,0.6558973802708528
2194,0.6455327234866226
2197,0.6125457956253941
2214,0.6051646856560322
2217,0.5590589347140088
2222,0.6761178422641214
2223,0.6561115381821154
2226,0.6736620147028495
2230,0.6508269547454556
2240,0.5745162542350398
2247,0.6921443628733955
2250,0.6436834461219271
2259,0.5732480980425445
2262,0.616915927466653
2266,0.6316528474606257
2305,0.5888314844454319
2310,0.5768652471641064
2313,0.5532559493191671
2319,0.581629905897949
2320,0.5160819440297958
2345,0.6451613241413677
2350,0.7063640088465979
2356,0.6045819681425305
2360,0.6528240939589638
2370,0.6167534291697523
2386,0.6666625003267481
2398,0.6619529425694772
2414,0.6856249786114061
2435,0.6354107404419428
2439,0.6749167833785379
2446,0.6347227642946294
2458,0.6861756831555563
2465,0.6466348827537658
2466,0.6207307016935575
2470,0.6439571423317095
2495,0.6146935811680011
2501,0.662802850843685
2507,0.6490600320751414
2533,0.7546631491647114
2537,0.6228755492660429
2538,0.6526701396363229
2541,0.685059629099414
2542,0.5390663423336137
2544,0.7169090556036751
2554,0.5933631349488815
2555,0.6321286166607089
2565,0.640052866162189
2575,0.5945408720826981
2586,0.5601947117562971
2588,0.7255881008612565
2594,0.6954007643904476
2617,0.5417290012336851
2618,0.6148515238977004
2623,0.8522616505010402
2631,0.6272448704367745
2640,0.6827950153361122
2642,0.6805909734028894
2647,0.6557905812210568
2663,0.6753895539053417
2664,0.6953882006087845
2676,0.6836369247097521
2680,0.823689224586052
2681,0.6793122586390107
2691,0.5850571854925711
2693,0.6151076292941777
2695,0.6465978116023916
2704,0.6348392518093253
2708,0.7256755291913086
2709,0.8210306737586347
2717,0.6096442856299372
2722,0.6068051733929377
2728,0.6493800910982029
2732,0.6216881836052106
2743,0.5280492557376386
2752,0.637989438364286
2757,0.5372684588252592
2761,0.5244551534380917
2769,0.608989091515397
2771,0.5130873693326903
2774,0.6444736490475177
2776,0.6305536527313151
2781,0.6629218422182571
2793,0.6980321097566742
2799,0.7723923681737934
2803,0.6944129413676088
2811,0.5793324501242518
2818,0.6486981223996539
2824,0.6379642615952281
2828,0.5968552654636203
2829,0.6646783503929126
2830,0.6646783503929126
2842,0.5940360132383756
2847,0.7013379516170601
2848,0.63698743294112
2868,0.5411901612309719
2870,0.5976156187066877
2885,0.5765194741895895
2886,0.6065673809443016
2889,0.6310234704343264
2903,0.5869074616753862
2904,0.5710275908241141
2918,0.6002098035125993
2919,0.5848467332417031
2922,0.6228069508249587
2923,0.6739750022362095
2931,0.6439400558748245
2945,0.6789666370244184
2955,0.714442676761658
2957,0.5266401699875493
2960,0.5079899444091155
2963,0.6225189285684357
2966,0.6923126652141202
2972,0.6324062535471654
2974,0.6262035474276098
2982,0.6537601022347772
2984,0.6389669159034452
3016,0.6225459199902558
3021,0.5420494661694979
3023,0.6004589427605387
3025,0.6123245934925995
3029,0.5943788038975248
3034,0.653286923093282
3038,0.6068867808867585
3040,0.6364360015878097
3051,0.6020288504812991
3062,0.6657894190994258
3069,0.6596727707851568
3071,0.6095191046342645
3076,0.7962594469666322
3079,0.7619340876292187
3081,0.7314902070998198
3082,0.7160995288855956
3084,0.5461598443696842
3098,0.751611807772192
3104,0.6399436808520949
3105,0.6060151584836718
3114,0.6403660204556485
3118,0.5978150892100595
3122,0.6513191860401373
3132,0.6506072000549897
3138,0.6205453578270419
3141,0.6069631723544541
3156,0.7018827643724526
3162,0.629357987784147
3167,0.7462377677504877
3170,0.6733673449337099
3171,0.6371399613302091
3172,0.6780670691589075
3176,0.7909046655756439
3180,0.5926499630634451
3189,0.5997630516300344
3198,0.6598613935319879
3206,0.5998490453047288
3215,0.5659965850830267
3222,0.5325007248195706
3228,0.5858827038153491
3229,0.5858827038153491
3232,0.6377740711972718
3233,0.6579552614881177
3238,0.5831741188744874
3256,0.5305017766710532
3264,0.6491705934437692
3273,0.6844657382534228
3275,0.5449071530279885
3285,0.7543932982525734
3289,0.7161998407229748
3294,0.7257367586109156
3306,0.6398998237323869
3311,0.5727359479770852
3318,0.5698814868265203
3322,0.6243922978505465
3324,0.5731207123412877
3334,0.661846393105651
3341,0.5571688314877813
3345,0.6521902073089281
3346,0.8208827689901959
3352,0.5729707508289683
3368,0.5517310188819402
3371,0.5730387939009173
3372,0.6171899836033015
3375,0.6144813986624399
3384,0.5540634507023728
3387,0.5803363892147726
3393,0.6383722769436297
3406,0.654082299626264
3411,0.5459906555731614
3412,0.525535552252278
3414,0.5902970580738488
3417,0.5648628906253621
3420,0.589812597358827
3423,0.5827129170083148
3436,0.6573622140431858
3438,0.6873603476522859
3442,0.6743191508048654
3443,0.6740886270761215
3451,0.6610790940503497
3461,0.606149358303187
3489,0.5993710818397309
3491,0.5409050041806817
3510,0.6944935005246423
3515,0.6160880327647946
3527,0.6633459970135859
3530,0.5521110576808834
3540,0.7098303278288506
3582,0.6130649882340804
3604,0.5773383118815021
3605,0.7020112289799817
3609,0.7534070156738366
3624,0.7158170218743485
3628,0.6299377574034513
3630,0.767642664238202
3641,0.7387560681367527
3642,0.7134428676520592
3648,0.6221462265873287
3650,0.8248281897153705
3652,0.5286901131934761
3660,0.6216648414959879
3664,0.6620434139794807
3670,0.7018162941339374
3672,0.6511940929310007
3680,0.5117683825602201
3682,0.8128672026778884
3685,0.503416722621479
3686,0.7396876995995194
3689,0.6603709042970265
3705,0.6792646289732551
3712,0.7103704513461392
3713,0.7079097910189276
3719,0.7183007061294134
3721,0.6944907559414606
3723,0.6449373775587597
3724,0.7116033423360542
3727,0.6936527578127843
3733,0.5963716243619098
3734,0.5684669937634084
3742,0.5847534727871503
3770,0.635725237918451
3777,0.6045750784325877
3778,0.6131080221920326
3780,0.6353876623803416
3783,0.6403114094176309
3784,0.5736746205890151
3788,0.5768802283742327
3790,0.5768802283742327
3794,0.5847223824105324
3795,0.6734367998759834
3796,0.6630299300966078
3801,0.5019148793610458
3806,0.6564363965937592
3813,0.6530866670054012
3814,0.6557952519462629
3818,0.5349296037245329
3824,0.5689928781632538
3836,0.551246427056201
3853,0.6247373926192993
3855,0.5840375729184071
3858,0.6862128390255835
3861,0.6297849821848444
3866,0.6503174005029572
3870,0.6561094227652342
3874,0.7377849266068462
3876,0.6295254499823221
3878,0.6400820786108843
3890,0.5206688333136671
3900,0.7612655240785454
3904,0.5437490817487378
3906,0.5227295617473503
3907,0.5229589072859051
3908,0.5256455823641526
3912,0.628770249414614
3918,0.8347767224590399
3923,0.8274674117394147
3924,0.7199060864676172
3925,0.5448190259427512
3927,0.6267702838113257
3955,0.8373585691620953
3964,0.5973521446005445
3969,0.5980137104025834
3974,0.7064851252392902
3976,0.801286827958299
3984,0.6925357412361625
3991,0.5943178703471348
3993,0.8370756269854615
4009,0.6217958751141628
4011,0.5891559754472504
4020,0.6486090408029257
4033,0.5963567786502256
4041,0.6087247064784924
4045,0.7164230034415238
4052,0.6140649318951739
4055,0.5638355623183594
4056,0.6014108220385298
4057,0.5993500936048467
4067,0.806066419228313
4069,0.5964056789418505
4077,0.608853362685458
4094,0.5994576555949076
4095,0.592420178110739
4100,0.596583314629761
4119,0.5854820298796134
4130,0.5044111646536494
4131,0.6087188038575218
4132,0.5478156068188034
4134,0.5338014778222325
4137,0.6754079814802632
4138,0.6420674219896626
4143,0.6781982047323765
4145,0.5862401157669568
4148,0.6988714417481762
4163,0.624038339922002
4166,0.6657737275248857
4169,0.5139334431935862
4170,0.5861674815657404
4174,0.5203232189137815
4180,0.6215208207114055
4199,0.8420433746245541
4201,0.5824385176231268
4203,0.6091569923941129
4210,0.6541044757388308
4211,0.596023713394469
4213,0.7937644809498935
4225,0.5842377981573194
