shot_id,shot_made_flag
1,0.6129097022586169
8,0.5446890564318562
17,0.5006983865748675
20,0.5006983865748675
33,0.6088017708805127
34,0.622863325629455
35,0.5227958283031496
36,0.5227907401354305
37,0.6194595112203514
38,0.6059564755750116
45,0.5272087593858567
50,0.6093390668763234
55,0.65638582864736
60,0.6554695993531736
66,0.575681030561169
67,0.588179966172653
71,0.6175134197418191
80,0.5663611263405155
85,0.5669120602266676
86,0.5410479291017545
95,0.5396775946712147
104,0.6103219978204236
113,0.6271584461162578
123,0.6053562157156396
126,0.5201695382915229
133,0.6195015039325011
141,0.557646094106073
144,0.6325909610376307
150,0.5006983865748675
152,0.606172428511071
153,0.5006983865748675
156,0.6829933356300208
159,0.7904799920151978
165,0.6676399040326472
172,0.622863325629455
182,0.6979583809248757
192,0.6078329701189863
193,0.5006983865748675
196,0.5996281974329116
202,0.6097050139032348
210,0.6476639956351389
211,0.6228992741131163
228,0.6519218353140914
257,0.614029714720021
260,0.614029714720021
264,0.6096464787828154
267,0.5446454891576001
279,0.6979583809248757
282,0.6097451792218316
293,0.5885652939241731
299,0.5022306004875672
300,0.5503834305995933
301,0.507072229067057
317,0.6400032829420638
327,0.638778608637798
328,0.59143447896405
335,0.5181984321956735
346,0.5291760613750971
348,0.5667110502805704
365,0.6147155885362356
390,0.5006983865748675
391,0.5006983865748675
392,0.5207733999382673
397,0.6516528758745517
418,0.634734488268119
428,0.5963172174114094
434,0.5192174698165742
439,0.5181984321956735
440,0.6394791920538813
456,0.601861413497635
459,0.5618925975200231
472,0.6224597311802265
480,0.579233882636595
491,0.6513174035836384
497,0.601247543255127
509,0.6440205821264307
511,0.6468745397697485
523,0.5801501213869348
533,0.6174846192322361
544,0.5181984321956735
546,0.6284639803872545
555,0.5006983865748675
558,0.643937544462971
560,0.6056041209019555
573,0.6009250163207491
591,0.6308316361102161
596,0.5757552152982193
597,0.6314956626193908
601,0.5192497183279181
605,0.6182864949316802
617,0.5869854902513362
628,0.6047851067907627
634,0.6088370724229981
646,0.561776042335521
649,0.6096291115617807
651,0.5006983865748675
654,0.6676399040326472
656,0.5181984321956735
657,0.5931971148811266
669,0.6172965395132392
670,0.6979583809248757
693,0.514657347833183
694,0.5887567764925051
699,0.6104545867157192
711,0.6173417288877715
718,0.6003108174722576
722,0.5995822730160459
723,0.6479441597264425
725,0.5191590768990738
734,0.6044800007219009
735,0.5181984321956735
737,0.529263076781285
746,0.5997585062558077
747,0.5623879044882529
766,0.652218656452529
767,0.6091455243689811
771,0.5922066957171354
773,0.5663782780048449
774,0.6104415422823505
783,0.5668742190045525
784,0.6398908495949387
789,0.6050988327009588
792,0.6426123513045324
804,0.6356336394573313
809,0.6077241022785822
812,0.6128337931878814
813,0.6382129346740348
817,0.5657702768903402
820,0.603905904314801
825,0.6270762448614046
826,0.6221177765309379
829,0.6374579149082895
855,0.6381384102624292
859,0.5006983865748675
862,0.6427402848598096
870,0.6438986324132988
876,0.6043656597367442
880,0.6227096752519993
886,0.6028610581653747
889,0.5336919805320727
891,0.5181984321956735
897,0.6028610581653747
902,0.6441895449910449
903,0.562441028347809
908,0.643729236298116
909,0.6147899876657211
920,0.644048226220147
922,0.6136239290304966
924,0.5530463809045957
932,0.6400915239050814
934,0.6478375826149881
937,0.6432841662670827
941,0.5918567714707305
943,0.5998910862156848
950,0.6145330708356036
952,0.6087562121442177
954,0.6979583809248757
963,0.6182912174784909
975,0.603646783992157
979,0.6190607952471617
981,0.5971112742615403
983,0.6324870236790326
985,0.51817545768744
989,0.5182590355006677
995,0.6184870643832927
998,0.5181984321956735
1008,0.5576419572390312
1019,0.8018430437666444
1023,0.6301913698225566
1026,0.6133390383622662
1029,0.5440958003399079
1034,0.5193154422956023
1036,0.5056476442702409
1038,0.61430675045088
1039,0.5574845487803767
1051,0.6829933356300208
1052,0.5876113691488354
1066,0.5967977744117029
1087,0.562462782359384
1092,0.6053308601069369
1094,0.5247914268874532
1098,0.6183587050516816
1099,0.6441140030139223
1102,0.6468526916011444
1118,0.6163403411391828
1131,0.5662125546554098
1133,0.5006983865748675
1135,0.6979583809248757
1138,0.5181984321956735
1139,0.6676399040326472
1142,0.6423583495842072
1151,0.5315763584082206
1152,0.6186774462518377
1155,0.514284321136378
1165,0.62325403425181
1167,0.6436991714115978
1172,0.5272898265500096
1174,0.5381878309951071
1180,0.5181984321956735
1200,0.621709339282653
1202,0.6130571884937391
1227,0.5309842327044856
1228,0.6152303124856165
1229,0.6059045220277836
1237,0.5181984321956735
1241,0.5970408263908017
1256,0.5885019659450629
1279,0.6182484088645905
1293,0.5181984321956735
1295,0.6058933739916038
1319,0.5006983865748675
1320,0.6146788162116534
1321,0.5201935425918986
1322,0.514595918935616
1334,0.6479771829115635
1351,0.7786452197920821
1373,0.5991450333547217
1375,0.6047165218846792
1380,0.5226437232231196
1382,0.5112278498833408
1385,0.6829933356300208
1399,0.5931921408283726
1403,0.6979583809248757
1428,0.5789657867105136
1434,0.6441456487671289
1444,0.6979583809248757
1448,0.6287319332085666
1466,0.5338202942621556
1476,0.6187126710058917
1478,0.6175484290022583
1485,0.6164245869067356
1491,0.5006983865748675
1494,0.5358684191782436
1500,0.5181984321956735
1501,0.5439243782797483
1503,0.6056649528720461
1519,0.6195015039325011
1524,0.5888558744239825
1529,0.5202440006954541
1533,0.7786452197920821
1538,0.6028610581653747
1539,0.6118815636511427
1546,0.5181984321956735
1555,0.6143251573815758
1559,0.6061634523439156
1563,0.5078134831976826
1565,0.5006983865748675
1574,0.6315615886193988
1591,0.6147775347766636
1594,0.5708192872625728
1605,0.6093720846887831
1611,0.6140991122308264
1614,0.6105276668744064
1620,0.6120519041366987
1626,0.5922696387143791
1630,0.6221588027455679
1632,0.6440180891570892
1634,0.5757680591654515
1643,0.6061240618968196
1651,0.6223636406231245
1655,0.6060090209754959
1658,0.5881727197590484
1659,0.5975457032238632
1665,0.6190123667464772
